Date,Plant_ID,Production_Volume,Defect_Rate,CO2_Emissions_kg,Delivery_OnTime_%,Customer_NPS,Inventory_Level
2023-03-14,PLT003,2147,1.14,3532,82.85,19,10381
2023-03-15,PLT003,2755,3.44,2264,80.79,50,10744
2023-03-16,PLT003,1773,3.17,1998,94.03,62,13461
2023-03-17,PLT003,3420,0.71,4868,82.34,80,16175
2023-03-18,PLT003,2328,0.38,4444,82.54,85,10834
2023-03-19,PLT003,3249,2.5,5304,83.75,57,16155
2023-03-20,PLT003,3178,2.23,5713,81.95,24,7023
2023-03-21,PLT003,2654,3.29,5960,92.51,16,6790
2023-03-22,PLT003,1822,1.05,1635,88.44,81,15362
2023-03-23,PLT003,3059,0.57,2600,85.32,80,17014
2023-03-24,PLT003,1936,1.13,3371,88.81,52,10343
2023-03-25,PLT003,2316,0.36,5533,96.88,13,5012
2023-03-26,PLT003,3447,0.41,5613,98.54,60,19615
2023-03-27,PLT003,3181,3.23,5512,89.75,80,18772
2023-03-28,PLT003,1213,1.43,1704,91.34,68,8589
2023-03-29,PLT003,3156,1.61,3871,85.14,50,7507
2023-03-30,PLT003,2897,0.36,2061,90.27,70,8802
2023-03-31,PLT003,1937,1.17,4814,94.96,39,6071
2023-04-01,PLT003,2556,2.88,5460,89.84,27,11530
2023-04-02,PLT003,2678,2.27,4026,86.04,39,14197
2023-04-03,PLT003,1914,2.71,3711,91.64,16,6317
2023-04-04,PLT003,1993,1.73,3871,98.93,61,19125
2023-04-05,PLT003,2024,1.29,4181,97.76,57,17025
2023-04-06,PLT003,1597,1.84,4306,95.38,32,9347
2023-04-07,PLT003,3079,1.33,5269,85.52,46,6175
2023-04-08,PLT003,2304,2.98,3755,84.83,80,16830
2023-04-09,PLT003,2055,1.25,5910,96.77,62,13978
2023-04-10,PLT003,1943,2.41,2400,83.63,54,15321
2023-04-11,PLT003,2829,0.74,3250,92.11,58,6372
2023-04-12,PLT003,3483,2.5,4795,88.78,58,10802
2023-04-13,PLT003,1913,3.22,4659,89.36,91,9225
2023-04-14,PLT003,1126,2.25,2952,89.09,56,13652
2023-04-15,PLT003,2728,2.09,2743,98.0,34,10228
2023-04-16,PLT003,2392,3.38,3822,81.74,36,9121
2023-04-17,PLT003,1721,2.31,3170,95.66,21,17748
2023-04-18,PLT003,2923,1.13,3527,96.7,32,18786
2023-04-19,PLT003,1770,1.24,3268,98.86,26,12050
2023-04-20,PLT003,3352,2.56,5163,89.05,53,11732
2023-04-21,PLT003,3149,2.65,3802,90.0,80,13656
2023-04-22,PLT003,2985,1.27,2669,99.23,33,17533
2023-04-23,PLT003,2695,1.41,3932,89.17,80,15233
2023-04-24,PLT003,1087,3.47,1886,90.07,69,9144
2023-04-25,PLT003,1980,0.63,3930,86.65,62,13250
2023-04-26,PLT003,1840,1.59,4848,80.63,83,10812
2023-04-27,PLT003,3220,0.5,2905,88.66,25,13163
2023-04-28,PLT003,3463,2.93,1623,93.1,34,14582
2023-04-29,PLT003,1425,0.6,5497,93.8,75,17275
2023-04-30,PLT003,1235,2.46,4952,80.13,59,17677
2023-05-01,PLT003,1978,0.48,5396,96.02,78,11824
2023-05-02,PLT003,3447,2.45,3124,89.85,87,9455
2023-05-03,PLT003,3483,3.0,2681,90.41,49,19792
2023-05-04,PLT003,1061,1.58,2227,99.23,15,15191
2023-05-05,PLT003,1493,1.97,5384,85.69,73,6504
2023-05-06,PLT003,2838,1.58,5170,95.23,37,13090
2023-05-07,PLT003,3106,1.26,2641,91.5,18,14005
2023-05-08,PLT003,959,2.87,3875,94.02,15,5502
2023-05-09,PLT003,2801,1.17,5531,88.36,26,18733
2023-05-10,PLT003,3158,2.61,1858,85.58,49,11042
2023-05-11,PLT003,1305,0.96,5242,90.92,85,18117
2023-05-12,PLT003,1563,1.1,4344,87.5,54,12534
2023-05-13,PLT003,2032,1.38,3711,84.46,91,7860
2023-05-14,PLT003,1999,2.19,2472,96.78,52,11858
2023-05-15,PLT003,1441,1.75,1860,89.52,55,15543
2023-05-16,PLT003,2237,2.68,4132,96.95,72,11519
2023-05-17,PLT003,1897,0.98,4690,89.48,10,6860
2023-05-18,PLT003,2040,0.33,3124,91.14,68,19556
2023-05-19,PLT003,1767,2.78,5428,99.91,72,5248
2023-05-20,PLT003,2966,2.93,3256,99.03,88,11083
2023-05-21,PLT003,1331,0.49,1740,85.43,27,18382
2023-05-22,PLT003,1639,2.25,2475,97.37,91,13400
2023-05-23,PLT003,2273,1.51,5818,87.81,74,9010
2023-05-24,PLT003,1082,2.84,3813,81.42,29,10305
2023-05-25,PLT003,3060,3.1,2805,91.52,65,9762
2023-05-26,PLT003,2106,3.02,2287,99.54,63,8390
2023-05-27,PLT003,3428,2.79,3928,99.49,57,6139
2023-05-28,PLT003,2069,1.16,2055,82.53,63,13802
2023-05-29,PLT003,1730,2.9,3609,95.42,25,14171
2023-05-30,PLT003,2551,2.01,4149,96.06,29,11335
2023-05-31,PLT003,2036,0.47,3059,87.37,56,17569
2023-06-01,PLT003,1375,1.76,5735,93.17,16,14989
2023-06-02,PLT003,2226,3.31,2863,89.76,32,12748
2023-06-03,PLT003,1870,3.14,5459,84.56,84,10118
2023-06-04,PLT003,1919,0.63,2089,95.23,42,7994
2023-06-05,PLT003,2041,2.68,3249,85.26,49,16596
2023-06-06,PLT003,2736,2.88,2040,86.81,14,17960
2023-06-07,PLT003,1060,1.17,3922,83.8,54,15878
2023-06-08,PLT003,3348,1.81,1790,94.39,50,5152
2023-06-09,PLT003,1097,2.58,3590,89.17,17,7744
2023-06-10,PLT003,2183,1.7,5435,88.87,90,7621
2023-06-11,PLT003,1559,0.66,5458,92.09,91,18904
2023-06-12,PLT003,2675,2.56,5359,83.15,59,17472
2023-06-13,PLT003,1970,3.22,2755,97.96,40,18511
2023-06-14,PLT003,2910,2.39,1507,89.3,13,9890
2023-06-15,PLT003,1298,2.78,3157,87.33,75,15551
2023-06-16,PLT003,2633,1.45,5928,82.53,65,13164
2023-06-17,PLT003,2482,0.89,2756,83.36,14,19764
2023-06-18,PLT003,3025,2.36,5450,98.41,90,7907
2023-06-19,PLT003,3071,1.35,2539,89.13,63,7728
2023-06-20,PLT003,974,3.05,3616,94.44,89,17225
2023-06-21,PLT003,3084,0.69,2184,81.61,10,11747
2023-06-22,PLT003,1501,1.69,5518,92.87,85,15603
2023-06-23,PLT003,1736,1.57,3297,98.43,92,7066
2023-06-24,PLT003,2428,3.3,3324,86.0,82,13483
2023-06-25,PLT003,1399,0.79,5034,91.58,70,16505
2023-06-26,PLT003,2496,0.33,1562,98.8,16,6860
2023-06-27,PLT003,1037,1.06,1760,94.39,39,4163
2023-06-28,PLT003,2997,2.92,5071,81.25,24,16111
2023-06-29,PLT003,2694,0.97,4692,87.57,13,5714
2023-06-30,PLT003,1872,1.07,2988,81.72,72,7462
2023-07-01,PLT003,2542,0.72,2630,97.23,79,5440
2023-07-02,PLT003,2785,2.59,5775,92.43,47,14287
2023-07-03,PLT003,3201,0.52,1854,99.13,56,9313
2023-07-04,PLT003,2928,1.36,4274,80.4,69,12992
2023-07-05,PLT003,2800,1.2,2088,88.46,11,14957
2023-07-06,PLT003,2349,2.08,2104,82.09,78,10227
2023-07-07,PLT003,1446,2.64,3728,87.01,17,6660
2023-07-08,PLT003,1821,2.01,1673,83.24,60,5690
2023-07-09,PLT003,1480,3.28,1853,86.58,28,19406
2023-07-10,PLT003,2272,3.34,4790,96.39,40,4233
2023-07-11,PLT003,2856,1.46,1933,83.21,89,5876
2023-07-12,PLT003,2903,2.79,4452,89.47,31,13153
2023-07-13,PLT003,2996,2.66,1758,98.43,42,7370
2023-07-14,PLT003,1603,3.16,2367,99.98,81,19183
2023-07-15,PLT003,3208,1.73,4106,85.01,46,18482
2023-07-16,PLT003,3303,2.0,5145,98.71,21,10339
2023-07-17,PLT003,2525,1.63,2095,85.23,78,17193
2023-07-18,PLT003,1537,3.02,1893,88.27,73,9109
2023-07-19,PLT003,1909,1.04,5931,97.56,34,5045
2023-07-20,PLT003,1540,1.07,3610,95.72,63,10091
2023-07-21,PLT003,2761,1.49,5364,97.15,38,19553
2023-07-22,PLT003,2105,1.04,5639,96.01,22,8481
2023-07-23,PLT003,1585,2.1,3700,84.7,35,18312
2023-07-24,PLT003,2751,0.73,5497,91.18,31,8459
2023-07-25,PLT003,1087,1.32,5353,87.71,85,12033
2023-07-26,PLT003,2519,3.22,5254,89.19,82,10417
2023-07-27,PLT003,2587,1.61,5870,83.08,19,5407
2023-07-28,PLT003,1884,2.69,4929,86.32,57,4207
2023-07-29,PLT003,1447,0.66,1713,97.15,51,8370
2023-07-30,PLT003,2331,1.09,3626,97.95,68,11150
2023-07-31,PLT003,1775,2.88,1638,92.2,62,13944
2023-08-01,PLT003,1517,2.74,5693,89.97,49,12687
2023-08-02,PLT003,3361,1.54,5460,94.26,84,4901
2023-08-03,PLT003,2265,3.35,2163,92.18,71,19898
2023-08-04,PLT003,2143,3.21,4332,99.67,15,15790
2023-08-05,PLT003,1802,3.38,2573,83.8,13,14398
2023-08-06,PLT003,1062,1.67,5522,88.98,64,11083
2023-08-07,PLT003,2874,0.93,1661,98.36,78,5749
2023-08-08,PLT003,1169,2.31,3000,98.29,12,12651
2023-08-09,PLT003,1531,2.49,4678,89.91,16,8489
2023-08-10,PLT003,1805,0.7,5990,82.7,21,13108
2023-08-11,PLT003,2914,2.82,1685,96.3,26,19278
2023-08-12,PLT003,2541,0.36,3480,91.7,76,10582
2023-08-13,PLT003,1104,1.84,5488,95.46,84,19738
2023-08-14,PLT003,1481,1.36,2329,89.25,79,12030
2023-08-15,PLT003,2479,2.67,5019,84.08,45,16451
2023-08-16,PLT003,1740,1.3,5011,80.48,26,8734
2023-08-17,PLT003,2736,2.95,4828,91.18,10,15593
2023-08-18,PLT003,2151,2.2,4848,83.22,76,8665
2023-08-19,PLT003,2619,2.84,3985,83.74,89,6194
2023-08-20,PLT003,2542,3.47,2725,88.73,87,11126
2023-08-21,PLT003,3197,2.47,4344,88.84,58,4959
2023-08-22,PLT003,1774,3.45,4233,85.49,60,17055
2023-08-23,PLT003,2364,0.39,5920,82.64,80,14349
2023-08-24,PLT003,3143,1.38,5496,98.9,52,12585
2023-08-25,PLT003,1589,0.65,4170,82.63,40,15824
2023-08-26,PLT003,2910,1.14,2998,87.02,33,17493
2023-08-27,PLT003,2322,2.98,3188,86.1,92,17884
2023-08-28,PLT003,2901,0.4,3947,97.33,46,8538
2023-08-29,PLT003,1571,1.96,2367,88.2,74,8058
2023-08-30,PLT003,2071,2.11,5812,82.48,72,8842
2023-08-31,PLT003,2395,2.1,4508,80.21,65,19089
2023-09-01,PLT003,1843,1.82,5024,94.44,83,6177
2023-09-02,PLT003,3146,2.83,3512,94.29,27,14058
2023-09-03,PLT003,2349,0.73,1739,88.36,74,5799
2023-09-04,PLT003,3439,1.29,1547,82.53,38,11570
2023-09-05,PLT003,1795,2.27,5549,87.43,86,12696
2023-09-06,PLT003,3089,2.51,4957,91.8,13,4719
2023-09-07,PLT003,2236,1.59,4779,94.08,21,5987
2023-09-08,PLT003,1064,3.1,4728,81.56,65,9773
2023-09-09,PLT003,3261,1.63,2748,91.13,57,18357
2023-09-10,PLT003,2968,1.59,2667,85.52,28,19376
2023-09-11,PLT003,2005,0.42,4990,92.35,35,13066
2023-09-12,PLT003,2653,2.06,3397,92.96,47,6878
2023-09-13,PLT003,3252,2.57,5036,98.21,89,12825
2023-09-14,PLT003,2838,0.67,3679,88.21,34,16569
2023-09-15,PLT003,1270,1.28,3470,90.75,65,19586
2023-09-16,PLT003,2780,2.8,4220,85.36,83,17731
2023-09-17,PLT003,1752,1.47,3881,85.73,37,6420
2023-09-18,PLT003,1283,1.07,3443,80.92,70,5324
2023-09-19,PLT003,2831,2.45,4646,85.72,60,5008
2023-09-20,PLT003,3392,0.93,4983,81.28,21,14525
2023-09-21,PLT003,1324,3.17,5196,99.28,17,13331
2023-09-22,PLT003,3108,0.64,4325,92.49,67,15412
2023-09-23,PLT003,1528,2.56,3327,83.46,32,4403
2023-09-24,PLT003,1794,1.9,1722,82.34,46,15945
2023-09-25,PLT003,3437,3.08,3246,87.4,20,10233
2023-09-26,PLT003,3274,0.7,2029,86.15,26,15382
2023-09-27,PLT003,1497,2.47,1633,85.59,65,12887
2023-09-28,PLT003,3236,2.13,5303,89.36,62,13099
2023-09-29,PLT003,1492,1.84,5986,98.26,76,16039
2023-09-30,PLT003,2587,1.87,1601,91.36,11,15356
2023-10-01,PLT003,1472,2.61,5223,90.42,38,10772
2023-10-02,PLT003,2975,3.3,4228,96.13,66,19337
2023-10-03,PLT003,2990,0.59,4045,80.08,43,10590
2023-10-04,PLT003,2604,0.36,4058,83.95,87,18647
2023-10-05,PLT003,3370,2.88,4541,89.92,91,14118
2023-10-06,PLT003,1076,0.65,3500,94.11,11,19677
2023-10-07,PLT003,1428,3.46,2448,89.7,84,4120
2023-10-08,PLT003,2533,2.28,3068,83.27,40,10460
2023-10-09,PLT003,1865,2.38,3553,98.6,86,10281
2023-10-10,PLT003,2417,0.94,4505,86.57,53,9862
2023-10-11,PLT003,1097,1.07,1693,95.76,65,6865
2023-10-12,PLT003,1752,2.41,2241,97.83,63,7731
2023-10-13,PLT003,2437,3.21,5406,86.93,62,19643
2023-10-14,PLT003,2969,3.44,4459,96.91,83,17965
2023-10-15,PLT003,1980,0.93,3763,94.22,85,16107
2023-10-16,PLT003,997,0.73,4920,98.09,55,7591
2023-10-17,PLT003,2803,0.48,4423,85.03,63,15768
2023-10-18,PLT003,1334,3.08,4754,98.63,40,8486
2023-10-19,PLT003,1536,1.24,4739,81.31,92,11172
2023-10-20,PLT003,1487,0.31,5365,95.87,33,19104
2023-10-21,PLT003,1243,1.02,1537,88.71,34,6414
2023-10-22,PLT003,2217,1.39,3198,83.56,44,13032
2023-10-23,PLT003,2879,3.47,5526,81.59,66,10635
2023-10-24,PLT003,1470,1.98,4713,87.79,81,6805
2023-10-25,PLT003,1510,0.96,3283,87.79,78,17777
2023-10-26,PLT003,2627,1.37,3466,84.6,37,15498
2023-10-27,PLT003,3190,1.36,1602,84.31,85,15625
2023-10-28,PLT003,2754,0.36,1541,87.99,42,10665
2023-10-29,PLT003,1859,0.73,4494,88.2,62,9361
2023-10-30,PLT003,2979,2.52,4718,88.85,25,5465
2023-10-31,PLT003,3338,0.68,4490,97.38,35,14048
2023-11-01,PLT003,3224,1.04,5788,92.23,21,14427
2023-11-02,PLT003,1431,1.42,4869,80.41,86,4403
2023-11-03,PLT003,2077,2.72,2561,90.38,40,18137
2023-11-04,PLT003,3330,2.16,4049,95.25,36,10570
2023-11-05,PLT003,1991,2.5,3176,81.13,45,12604
2023-11-06,PLT003,2801,2.11,5189,88.45,68,13729
2023-11-07,PLT003,1783,2.49,5497,89.02,12,8249
2023-11-08,PLT003,3161,0.31,1825,99.08,41,10346
2023-11-09,PLT003,2578,3.28,2620,89.51,24,12408
2023-11-10,PLT003,3323,0.65,1607,95.0,84,10625
2023-11-11,PLT003,3160,1.6,4178,86.06,75,19674
2023-11-12,PLT003,3026,2.77,1834,95.59,72,19976
2023-11-13,PLT003,2649,1.69,3539,86.45,10,13216
2023-11-14,PLT003,1681,3.33,2303,88.6,84,6813
2023-11-15,PLT003,3005,1.8,3348,89.59,14,18838
2023-11-16,PLT003,1780,3.1,2266,98.53,15,17086
2023-11-17,PLT003,1346,2.89,5027,81.07,14,4805
2023-11-18,PLT003,3013,3.44,3806,83.94,82,7349
2023-11-19,PLT003,2683,3.26,4329,94.11,37,11361
2023-11-20,PLT003,2177,3.17,2988,91.55,92,17230
2023-11-21,PLT003,2891,2.64,5629,85.03,78,6816
2023-11-22,PLT003,1967,1.47,5066,85.78,53,15001
2023-11-23,PLT003,2477,0.64,3873,87.35,25,13463
2023-11-24,PLT003,1911,2.5,2336,89.01,80,10231
2023-11-25,PLT003,3174,3.43,4809,96.36,87,12625
2023-11-26,PLT003,1673,2.63,5112,80.28,31,18755
2023-11-27,PLT003,2714,3.27,4291,97.96,82,11420
2023-11-28,PLT003,3326,2.87,5712,88.26,32,12620
2023-11-29,PLT003,2101,0.82,5483,84.61,52,13379
2023-11-30,PLT003,2350,1.1,5268,90.17,77,17806
2023-12-01,PLT003,1206,1.39,3004,93.19,52,8257
2023-12-02,PLT003,1678,0.84,3950,80.9,35,14746
2023-12-03,PLT003,3451,2.16,4544,94.32,50,6312
2023-12-04,PLT003,3215,3.42,3533,95.22,79,5995
2023-12-05,PLT003,907,2.74,3199,83.32,40,14349
2023-12-06,PLT003,3455,1.65,3780,83.36,26,18163
2023-12-07,PLT003,1375,0.31,2807,84.08,18,8995
2023-12-08,PLT003,2220,1.3,4027,95.93,64,5742
2023-12-09,PLT003,3111,1.99,5338,85.44,15,13534
2023-12-10,PLT003,1384,1.34,2475,95.92,79,5155
2023-12-11,PLT003,1804,0.66,3556,90.81,73,7204
2023-12-12,PLT003,1458,1.72,3926,95.34,13,12585
2023-12-13,PLT003,2867,1.11,5174,91.07,76,10763
2023-12-14,PLT003,3185,3.21,3928,86.72,65,19019
2023-12-15,PLT003,2027,0.63,5233,98.21,27,18887
2023-12-16,PLT003,2133,0.46,1859,94.31,41,10947
2023-12-17,PLT003,1367,0.32,3723,89.68,94,11202
2023-12-18,PLT003,3333,1.35,1984,92.75,57,15834
2023-12-19,PLT003,1747,2.41,2928,92.32,38,18016
2023-12-20,PLT003,3334,2.64,3580,87.16,41,8817
2023-12-21,PLT003,1158,1.75,2195,88.48,34,17683
2023-12-22,PLT003,1182,2.49,1701,86.37,85,6040
2023-12-23,PLT003,2549,1.45,5357,99.99,72,6078
2023-12-24,PLT003,2798,2.44,2698,91.6,18,17485
2023-12-25,PLT003,939,0.43,2767,81.84,80,6864
2023-12-26,PLT003,3433,1.55,4470,90.38,23,15653
2023-12-27,PLT003,3167,2.83,1573,81.0,29,9829
2023-12-28,PLT003,1914,2.87,1595,85.77,93,10249
2023-12-29,PLT003,1512,2.59,5768,88.92,19,11442
2023-12-30,PLT003,2815,0.95,4977,90.69,20,9215
2023-12-31,PLT003,1587,1.09,3702,99.52,48,9112
2024-01-01,PLT003,1512,3.49,1757,99.64,28,17341
2024-01-02,PLT003,3207,0.63,5158,81.96,28,10937
2024-01-03,PLT003,3313,0.88,5925,90.76,52,8256
2024-01-04,PLT003,2681,0.72,4306,96.34,70,13521
2024-01-05,PLT003,2710,1.35,5756,84.75,79,13838
2024-01-06,PLT003,3491,0.97,1685,95.01,81,11891
2024-01-07,PLT003,2447,1.89,1642,97.57,74,10339
2024-01-08,PLT003,2830,1.82,4853,93.25,32,14847
2024-01-09,PLT003,2052,3.18,2139,86.55,69,6385
2024-01-10,PLT003,1474,0.41,5249,98.46,19,17449
2024-01-11,PLT003,2810,1.32,3574,97.67,72,15029
2024-01-12,PLT003,1912,2.21,5468,94.32,11,18782
2024-01-13,PLT003,1569,2.24,1701,87.27,45,9429
2024-01-14,PLT003,1168,1.84,4592,95.84,66,9298
2024-01-15,PLT003,2183,2.91,4665,86.32,75,16624
2024-01-16,PLT003,1823,0.5,4579,85.06,88,7305
2024-01-17,PLT003,2025,2.91,3602,90.3,29,7320
2024-01-18,PLT003,2429,1.88,2410,99.94,51,10275
2024-01-19,PLT003,2658,0.73,3071,96.09,30,10392
2024-01-20,PLT003,2494,3.13,4948,94.6,75,16068
2024-01-21,PLT003,1146,2.38,3659,89.04,47,7526
2024-01-22,PLT003,2460,0.82,5825,86.24,87,10642
2024-01-23,PLT003,3078,0.41,4044,97.12,78,16350
2024-01-24,PLT003,3300,0.75,2829,91.35,33,8914
2024-01-25,PLT003,3143,2.25,5113,96.27,35,17703
2024-01-26,PLT003,2839,0.87,1960,89.76,11,14496
2024-01-27,PLT003,1829,1.02,2306,95.08,55,13463
2024-01-28,PLT003,1126,0.38,5199,97.35,43,5287
2024-01-29,PLT003,1164,2.61,3773,87.83,71,18802
2024-01-30,PLT003,2295,2.89,1558,80.27,50,8944
2024-01-31,PLT003,2357,2.85,3975,85.1,24,4360
2024-02-01,PLT003,1545,0.71,2655,98.3,64,18323
2024-02-02,PLT003,3158,3.19,1997,93.75,12,5974
2024-02-03,PLT003,2318,2.45,5825,94.74,85,15119
2024-02-04,PLT003,2373,3.17,5928,86.51,47,7464
2024-02-05,PLT003,2287,1.73,5476,94.03,60,6226
2024-02-06,PLT003,2799,1.7,3107,92.93,26,18223
2024-02-07,PLT003,3404,2.81,2220,83.57,92,9044
2024-02-08,PLT003,2149,0.6,2774,99.37,58,9625
2024-02-09,PLT003,1881,1.97,5367,87.08,30,5850
2024-02-10,PLT003,2054,2.98,2190,86.59,33,9932
2024-02-11,PLT003,1487,2.96,5523,87.38,92,14738
2024-02-12,PLT003,1375,3.36,5652,81.83,49,14916
2024-02-13,PLT003,2721,2.53,4937,92.5,29,15866
2024-02-14,PLT003,1885,0.96,3855,84.77,88,7905
2024-02-15,PLT003,3103,0.36,2249,96.07,44,7775
2024-02-16,PLT003,2141,1.83,4551,87.88,57,16579
2024-02-17,PLT003,1089,1.94,5064,89.17,42,16875
2024-02-18,PLT003,2340,1.07,3204,92.93,65,4817
2024-02-19,PLT003,1880,0.7,4945,95.24,50,6146
2024-02-20,PLT003,2598,2.18,5944,84.62,63,11774
2024-02-21,PLT003,2615,2.75,3877,99.33,53,12372
2024-02-22,PLT003,3493,3.48,4731,92.45,91,11096
2024-02-23,PLT003,940,2.73,3715,80.11,90,19762
2024-02-24,PLT003,3254,2.84,2385,88.31,81,11833
2024-02-25,PLT003,1842,2.27,2364,88.74,93,8469
2024-02-26,PLT003,1237,3.45,4994,96.18,20,9955
2024-02-27,PLT003,2237,2.35,4554,86.1,23,8719
2024-02-28,PLT003,1998,3.05,2285,86.62,51,11850
2024-02-29,PLT003,3226,3.33,1956,81.41,88,18588
2024-03-01,PLT003,1795,3.28,1844,85.67,21,10014
2024-03-02,PLT003,3220,1.52,2053,94.34,93,8958
2024-03-03,PLT003,2574,0.55,2287,92.7,26,10265
2024-03-04,PLT003,1830,0.85,3319,81.63,87,4441
2024-03-05,PLT003,1188,0.49,2204,82.29,34,11884
2024-03-06,PLT003,1623,0.64,2452,87.54,35,14484
2024-03-07,PLT003,3219,0.89,2314,94.88,56,13854
2024-03-08,PLT003,2853,1.39,3048,96.66,34,11658
2024-03-09,PLT003,1989,2.04,1643,80.29,69,13062
2024-03-10,PLT003,1382,2.58,4277,86.58,69,15066
2024-03-11,PLT003,1835,0.97,5266,88.49,36,19405
2024-03-12,PLT003,3195,2.45,5325,98.22,52,14691
2024-03-13,PLT003,1055,2.55,2716,90.03,85,18631
2024-03-14,PLT003,1970,2.09,3307,85.39,29,18059
2024-03-15,PLT003,2858,3.19,5970,87.8,72,7212
2024-03-16,PLT003,3401,0.66,4239,88.73,89,13848
2024-03-17,PLT003,3148,0.87,2789,93.4,34,5896
2024-03-18,PLT003,2583,1.67,2055,80.82,36,19880
2024-03-19,PLT003,1023,0.71,2362,87.79,61,5089
2024-03-20,PLT003,2948,2.11,3985,92.93,91,12674
2024-03-21,PLT003,1867,1.57,3855,85.67,19,4308
2024-03-22,PLT003,1754,1.21,2465,91.84,59,17771
2024-03-23,PLT003,1539,0.84,3895,87.15,39,12784
2024-03-24,PLT003,3138,1.37,1975,95.17,10,16035
2024-03-25,PLT003,2502,2.25,2838,81.21,63,5018
2024-03-26,PLT003,3463,2.14,2024,98.36,13,8493
2024-03-27,PLT003,1341,0.82,4071,83.43,16,16756
2024-03-28,PLT003,2844,0.7,2061,83.17,39,16904
2024-03-29,PLT003,2738,0.39,5202,96.81,74,18727
2024-03-30,PLT003,2729,0.34,2705,97.39,38,16384
2024-03-31,PLT003,3090,3.12,5533,81.86,34,7261
2024-04-01,PLT003,1432,0.44,5347,98.17,49,11084
2024-04-02,PLT003,3174,2.64,5701,85.47,35,19195
2024-04-03,PLT003,2236,3.09,3738,92.37,26,8290
2024-04-04,PLT003,1848,0.61,2660,81.37,40,11101
2024-04-05,PLT003,2919,1.7,5325,87.61,70,5357
2024-04-06,PLT003,1359,3.38,1571,89.01,17,4082
2024-04-07,PLT003,1450,2.97,2254,92.0,78,12442
2024-04-08,PLT003,1292,1.87,5352,90.51,10,13285
2024-04-09,PLT003,2687,2.74,2404,89.23,88,9411
2024-04-10,PLT003,1744,2.97,1551,99.19,80,6387
2024-04-11,PLT003,3157,1.41,4121,83.7,55,5408
2024-04-12,PLT003,2038,3.15,4690,83.16,29,19035
2024-04-13,PLT003,1545,1.81,5448,94.27,91,13673
2024-04-14,PLT003,3166,1.99,2787,81.49,49,19500
2024-04-15,PLT003,3354,3.5,3272,89.66,11,15403
2024-04-16,PLT003,2366,3.0,5402,89.68,70,13290
2024-04-17,PLT003,2277,1.46,5420,86.2,80,16387
2024-04-18,PLT003,3497,0.33,2449,98.61,86,7728
2024-04-19,PLT003,1041,2.3,4638,85.65,39,9294
2024-04-20,PLT003,1400,2.55,3916,85.77,39,16084
2024-04-21,PLT003,1739,2.38,3779,84.69,54,12924
2024-04-22,PLT003,2582,3.4,2925,82.92,33,4322
2024-04-23,PLT003,2465,3.06,3084,87.28,93,19836
2024-04-24,PLT003,2946,1.74,2546,93.62,65,6057
2024-04-25,PLT003,2430,0.5,3665,94.84,92,7060
2024-04-26,PLT003,1495,1.82,5523,96.27,70,19405
2024-04-27,PLT003,2804,2.51,2676,83.95,22,7700
2024-04-28,PLT003,1180,2.24,3660,80.71,89,9635
2024-04-29,PLT003,1323,2.02,2531,99.49,65,7384
2024-04-30,PLT003,1169,1.8,4788,80.29,24,13453
2024-05-01,PLT003,1053,1.24,2815,99.21,20,12997
2024-05-02,PLT003,2650,1.19,2392,96.58,21,17195
2024-05-03,PLT003,1561,1.9,1606,98.24,12,19390
2024-05-04,PLT003,2867,0.81,4580,87.74,33,13725
2024-05-05,PLT003,982,1.39,2244,83.94,18,14233
2024-05-06,PLT003,2349,1.34,2121,92.13,55,8225
2024-05-07,PLT003,2198,2.18,5740,94.83,80,16016
2024-05-08,PLT003,3231,0.51,2320,82.62,69,7456
2024-05-09,PLT003,1879,2.95,1911,95.95,20,7664
2024-05-10,PLT003,3120,2.1,1613,84.17,19,7096
2024-05-11,PLT003,2559,2.45,3946,89.83,12,11428
2024-05-12,PLT003,2298,2.55,4846,97.13,28,17871
2024-05-13,PLT003,1532,1.23,5719,83.87,11,11565
2024-05-14,PLT003,2431,1.81,1585,84.84,26,8659
2024-05-15,PLT003,1686,3.36,5642,81.26,11,13545
2024-05-16,PLT003,1297,2.75,3072,82.93,62,4148
2024-05-17,PLT003,2043,3.4,3505,82.93,25,17720
2024-05-18,PLT003,1833,2.69,5579,84.07,19,9730
2024-05-19,PLT003,2360,0.86,2303,85.72,77,18914
2024-05-20,PLT003,2752,0.51,4834,96.3,52,11163
2024-05-21,PLT003,3412,2.15,4849,98.32,67,13975
2024-05-22,PLT003,1185,1.45,2569,88.13,69,10262
2024-05-23,PLT003,1164,1.18,4169,82.56,33,9553
2024-05-24,PLT003,3267,2.88,5641,84.48,85,14467
2024-05-25,PLT003,3036,1.47,4271,94.72,94,4614
2024-05-26,PLT003,2577,1.31,5682,93.55,25,14016
2024-05-27,PLT003,2126,3.02,2908,99.34,18,12431
2024-05-28,PLT003,1720,3.01,5240,80.29,15,4912
2024-05-29,PLT003,2662,1.44,1764,95.02,74,19591
2024-05-30,PLT003,3281,2.96,5348,90.12,87,7013
2024-05-31,PLT003,3169,3.02,4593,98.05,33,9409
2024-06-01,PLT003,940,1.66,2973,91.52,19,17465
2024-06-02,PLT003,2631,0.51,5781,88.93,91,15945
2024-06-03,PLT003,967,0.31,1825,93.32,82,4158
2024-06-04,PLT003,1887,1.97,2706,96.67,36,19984
